dist_from_right_m,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202
130.0,30.7848,28.2321,28.755976,29.1084,28.603575,28.222576,28.070175,30.699076,36.128326,40.70985,28.8036,27.917776,28.489275,30.965775,28.82265,27.45105,27.670126,25.860374,28.432125,27.784426,28.02255,30.5181,28.8036,29.213175,28.3083,25.62225,27.984451,26.184225,25.6794,28.432125,27.003376,26.469975,26.622375,26.9367,26.403301,26.012775,27.098625,23.441025,26.469975,26.203276,26.355675,24.888824,24.765,24.736425,26.927176,25.955626,24.374475,24.40305,23.745825,23.9268,24.06015,24.06015,23.964901,24.9174,24.55545,24.879301,25.022175,24.469725,24.6888,23.52675,23.021925,22.7838,23.7363,17.31645,22.2123,22.72665,23.117176,26.30805,23.536276,24.164925,25.041225,23.707726,23.0886,21.821775,21.907501,21.6408,24.241125,26.203276,23.860125,23.021925,23.060026,21.840826,22.07895,23.2029,22.2885,23.850601,21.9837,21.364574,21.021675,20.888325,20.78355,20.583525,20.631151,20.431126,20.202526,19.745325,20.031075,19.821526,19.7358,19.631025,20.221575,21.602701,21.364574,20.078701,19.440525,19.516726,19.669125,19.5834,19.631025,19.688175,19.1262,18.8214,19.06905,19.230976,19.002375,18.802351,18.72615,18.5166,18.34515,17.9451,17.649826,17.81175,17.7546,17.745075,17.573626,17.516476,17.440275,18.0213,17.4498,17.306925,17.1069,17.097376,17.002125,17.1069,17.3355,17.021175,17.116425,16.82115,16.621124,16.32585,16.221075,16.3449,16.068676,16.192501,15.963901,15.668625,15.48765,15.420975,15.3543005,15.154275,14.7066,14.5923,15.37335,15.22095,15.144751,15.0495,16.106775,16.2687,14.392275,14.792325,14.5923,14.830425,14.49705,14.2875,14.2494,14.258925,14.19225,14.19225,14.03985,13.43025,13.77315,13.73505,14.0589,13.6398,13.50645,13.515975,13.496925,13.668375,13.46835,13.354051,13.039725,13.0683,10.906125,13.306425,13.306425,13.096875,13.0302,16.764,12.6111,12.85875,14.601825,13.763625,12.601575,12.639675,12.525375,12.5349,12.3825,12.258676,12.049125,11.94435,12.077701,11.90625,13.287375
131.0,30.8229,28.21305,28.660725,29.022675,28.63215,28.222576,28.0797,30.699076,36.014027,40.652702,28.755976,27.87015,28.451176,30.91815,28.851225,27.441525,27.5844,26.088976,28.460701,27.784426,28.06065,30.4419,28.86075,29.194126,28.36545,25.488901,28.155901,26.241375,25.6413,28.432125,26.889076,26.460451,26.641426,26.8986,26.42235,26.04135,26.708101,23.0886,26.489025,26.212801,26.34615,24.965025,24.755476,24.717375,26.95575,26.546175,24.374475,24.36495,23.745825,24.031576,24.012526,24.069675,23.993475,24.86025,24.926926,24.945976,25.346025,24.5364,24.6126,23.574375,23.0124,22.7838,23.75535,17.211676,22.221825,22.679026,23.22195,26.298525,23.650576,24.145876,24.936451,23.79345,23.1267,21.821775,21.9456,21.593176,24.145876,26.203276,23.955376,22.869526,22.755226,21.840826,22.021801,23.193375,22.221825,23.802975,21.9456,21.383625,21.01215,21.0693,20.774025,20.564476,20.640675,20.412075,20.193,19.745325,20.050125,19.821526,19.783424,19.650076,20.25015,21.5265,21.31695,20.078701,19.411951,19.5072,19.67865,19.5834,19.631025,19.726274,19.154776,18.830925,19.06905,19.2405,19.002375,18.802351,18.72615,18.5166,18.335625,17.9451,17.687925,17.859375,17.7927,17.783175,17.5641,17.516476,17.468851,18.049875,17.440275,17.31645,17.116425,17.268826,17.0307,17.0688,17.364075,17.01165,16.849726,16.82115,16.678276,16.297276,16.392525,16.36395,16.087725,16.192501,15.94485,15.649575,15.5067005,15.420975,15.440025,15.22095,14.72565,14.5923,15.2019005,15.25905,15.10665,15.039975,16.049625,16.74495,14.392275,14.7447,14.601825,14.773275,14.535151,14.2875,14.239875,14.34465,14.201776,14.2113,14.087475,13.535026,13.763625,13.763625,14.03985,13.65885,13.50645,13.515975,13.5255,13.69695,13.411201,13.268325,13.020675,13.0683,10.887075,13.287375,13.27785,13.192125,13.049251,16.773525,12.592051,12.868275,14.535151,13.973175,12.6111,12.66825,12.55395,12.544425,12.411076,12.220575,12.030075,11.925301,11.991975,11.6490755,12.887325
132.0,30.651451,28.2321,28.63215,28.89885,28.651201,28.21305,28.0797,30.708601,35.8902,40.59555,28.708351,27.87015,28.432125,30.889576,28.89885,27.460575,27.536776,26.088976,28.47975,27.822525,28.070175,30.394276,28.908375,29.2227,28.413074,25.498425,28.260675,26.622375,25.707975,28.432125,26.774775,26.450926,26.6319,26.822401,26.412825,26.050875,26.412825,22.812376,26.508076,26.23185,26.393776,25.136475,24.755476,24.66975,26.95575,26.546175,24.393526,24.3459,23.764875,23.898226,24.031576,24.0792,24.031576,24.793575,25.184101,24.97455,25.536526,24.564976,24.3459,23.631525,23.021925,22.76475,23.850601,17.192625,22.23135,22.65045,23.307674,26.26995,23.6601,24.203026,24.564976,23.86965,23.174326,21.859875,21.955126,21.574125,23.7363,26.203276,24.003,22.850475,22.61235,21.878925,21.964651,23.1648,22.15515,23.79345,21.955126,21.402676,21.040726,21.0693,20.7645,20.55495,20.6502,20.412075,20.17395,19.716751,20.050125,19.821526,19.802475,19.64055,20.278725,21.39315,21.307425,20.1168,19.459576,19.5072,19.688175,19.60245,19.631025,19.773901,19.135725,18.792826,19.078575,19.2405,19.002375,18.802351,18.72615,18.5166,18.335625,17.9451,17.687925,17.840324,17.783175,17.821276,17.58315,17.54505,17.4879,18.0594,17.440275,17.3736,17.154526,17.364075,17.0307,17.059275,17.3736,17.01165,16.8402,16.8402,16.7259,16.3068,16.554451,16.392525,16.087725,16.192501,15.98295,15.7734,15.516225,15.48765,15.449551,15.363825,14.754225,14.687551,15.116176,15.22095,15.10665,15.039975,16.373476,17.08785,14.42085,14.773275,14.601825,14.8209,14.563725,14.297025,14.239875,14.3827505,14.2113,14.173201,14.0589,13.554075,13.7541,13.801725,13.9827,13.649325,13.535026,13.554075,13.515975,13.763625,13.2969,13.287375,12.925426,13.096875,11.058525,13.287375,13.2588005,13.230226,13.0683,16.773525,12.51585,12.811125,14.4399,14.144625,12.601575,12.563476,12.55395,12.55395,12.36345,12.087225,11.9824505,12.0396,12.02055,11.553825,12.5349
133.0,30.337126,28.222576,28.565475,29.0322,28.63215,28.203526,28.06065,30.72765,35.575874,40.5384,28.7274,28.0035,28.394026,30.737175,28.984575,27.460575,27.2796,26.0604,28.489275,27.9273,28.06065,30.432375,28.93695,29.2608,28.44165,25.50795,28.336876,27.0129,25.784176,28.44165,26.774775,26.517601,26.57475,26.774775,26.403301,26.031826,26.031826,22.469475,26.546175,26.260426,26.4795,25.326975,24.755476,24.6888,26.908125,26.965275,24.40305,24.355425,23.75535,23.898226,24.145876,24.1173,24.09825,24.774525,25.346025,24.945976,25.66035,24.5364,24.298275,23.6982,22.993351,22.774275,23.783926,17.059275,22.240875,22.640924,23.612474,26.098501,23.79345,24.450676,24.47925,23.993475,23.193375,21.878925,21.9456,21.5646,23.631525,26.203276,23.993475,22.86,22.574251,21.878925,21.917025,23.155275,22.098,23.7744,21.936075,21.402676,21.0312,21.059774,20.7645,20.55495,20.6502,20.40255,20.164425,19.707226,20.050125,19.8501,19.802475,19.64055,20.297775,21.39315,21.27885,20.13585,19.4691,19.48815,19.67865,19.60245,19.60245,19.707226,19.097626,18.7833,19.078575,19.250025,19.0119,18.802351,18.72615,18.5166,18.335625,17.9451,17.65935,17.840324,17.745075,17.7927,17.58315,17.554575,17.526001,18.04035,17.440275,17.325975,17.12595,17.43075,17.0307,17.04975,17.43075,17.021175,16.830675,16.8402,16.735426,16.354425,16.678276,16.383,16.068676,16.249651,15.9924755,15.8400755,15.554325,15.4686,15.41145,15.37335,14.830425,14.830425,15.0495,15.24,15.10665,15.0495,16.44015,17.097376,14.468475,14.859,14.563725,14.8685255,14.525625,14.30655,14.2494,14.411325,14.2303505,14.2303505,14.0589,13.668375,13.7541,13.84935,13.868401,13.630275,13.573125,13.535026,13.535026,13.725525,13.401675,13.23975,12.896851,13.1826,11.287126,13.287375,13.2588005,13.27785,13.0302,16.802101,12.4587,12.811125,14.42085,14.239875,12.5349,12.3825,12.563476,12.55395,12.3063,12.09675,11.991975,12.068175,12.02055,11.477625,12.430125
134.0,30.1371,28.222576,28.51785,29.1084,28.641676,28.184475,28.041601,30.718126,35.556824,40.643177,28.755976,28.089226,28.374975,30.756226,29.022675,27.460575,27.1653,26.012775,28.4988,27.9273,28.051125,30.38475,29.013151,29.251276,28.451176,25.50795,28.44165,27.33675,25.77465,28.44165,26.5938,26.57475,26.603325,26.72715,26.403301,26.0604,25.7556,22.164675,26.7462,26.336626,26.489025,25.3365,24.74595,24.755476,26.793825,27.022425,24.4221,24.3459,23.75535,23.907751,24.17445,24.107775,24.155401,24.78405,25.365076,24.879301,25.66035,24.507826,24.3078,23.783926,23.0505,22.812376,23.75535,17.08785,22.259926,22.65045,23.898226,25.8699,24.183975,24.66975,24.0792,24.031576,23.241001,21.859875,21.907501,21.631275,23.41245,26.19375,23.936325,22.888575,22.5552,21.8694,21.840826,23.098125,22.050375,23.75535,21.936075,21.39315,21.01215,21.059774,20.793076,20.55495,20.621626,20.393024,20.164425,19.688175,20.0406,19.8882,19.773901,19.6596,20.326351,21.288376,21.250275,20.126326,19.516726,19.478624,19.6977,19.60245,19.631025,19.650076,19.078575,18.792826,19.078575,19.250025,19.0119,18.802351,18.72615,18.526125,18.3261,17.9451,17.6403,17.802225,17.726025,17.7546,17.62125,17.5641,17.54505,18.068926,17.478374,17.31645,17.145,17.4498,17.0688,17.002125,17.468851,17.002125,16.859251,16.811625,16.74495,16.36395,16.811625,16.383,16.02105,16.259174,16.030575,15.90675,15.592425,15.401925,15.401925,15.382875,14.906625,14.8685255,14.95425,15.230475,15.135225,15.03045,16.887825,16.93545,14.506576,14.9733,14.601825,14.830425,14.525625,14.30655,14.239875,14.411325,14.2494,14.2494,14.030325,13.73505,13.81125,13.868401,13.916025,13.6398,13.563601,13.5255,13.54455,13.716001,13.43025,13.23975,12.896851,13.1826,11.2014,13.2969,13.31595,13.31595,13.0683,16.887825,12.4206,12.6492,14.430375,14.239875,12.582525,12.411076,12.5349,12.573,12.334875,12.1348505,11.991975,12.0396,12.0015,11.5062,12.077701
135.0,29.81325,28.25115,28.546425,29.098875,28.651201,28.17495,28.041601,30.718126,35.556824,40.490776,28.679775,28.165426,28.355925,30.899101,29.08935,27.498674,26.793825,25.898476,28.508326,28.013025,28.0797,30.337126,29.05125,29.251276,28.527376,25.50795,28.546425,27.670126,25.784176,28.413074,26.460451,26.57475,26.641426,26.61285,26.38425,26.098501,25.307926,21.897976,26.87955,26.222324,26.469975,25.69845,24.74595,24.9936,26.403301,27.051,24.4602,24.355425,23.726776,23.955376,24.0792,24.09825,24.164925,24.793575,25.3746,24.831675,25.707975,24.517351,24.374475,23.850601,23.0886,22.812376,23.7363,17.12595,22.2123,22.68855,24.25065,25.422226,24.660225,25.146,23.94585,24.050625,23.288626,21.85035,21.907501,21.688425,22.91715,26.19375,23.898226,22.964775,22.583775,21.8694,21.802725,23.0886,22.021801,23.64105,21.92655,21.402676,21.021675,21.0312,20.7645,20.583525,20.631151,20.36445,20.183475,19.688175,20.021551,19.859625,19.75485,19.669125,20.354925,21.212175,21.250275,20.09775,19.535776,19.48815,19.669125,19.6215,19.64055,19.6596,19.0881,18.792826,19.078575,19.25955,19.0119,18.802351,18.735676,18.526125,18.3261,17.9451,17.630775,17.726025,17.7165,17.7546,17.62125,17.58315,17.554575,18.078451,17.516476,17.325975,17.192625,17.497425,17.0688,16.983076,17.43075,16.983076,16.802101,16.811625,16.6878,16.335375,16.830675,16.383,16.02105,16.21155,16.049625,15.935326,15.630526,15.344775,15.440025,15.41145,14.9733,14.87805,14.830425,15.173326,15.154275,15.03045,16.9164,16.70685,14.468475,15.059025,14.6304,14.80185,14.525625,14.2875,14.2303505,14.3827505,14.201776,14.201776,14.097,13.7541,13.9065,13.858875,13.935075,13.65885,13.50645,13.515975,13.554075,13.77315,13.401675,13.306425,12.906375,13.134975,11.3538,13.354051,13.31595,13.344525,13.08735,16.868774,12.449175,12.40155,14.430375,14.30655,12.63015,12.5349,12.5349,12.487275,12.36345,12.106276,12.077701,12.049125,12.09675,11.7348,11.7348
136.0,29.81325,28.279726,28.460701,29.022675,28.603575,28.184475,28.02255,30.680025,35.33775,40.300274,28.679775,28.2321,28.336876,30.9753,29.1084,27.56535,26.641426,25.66035,28.4988,28.06065,28.089226,30.3657,29.05125,29.2227,28.575,25.517475,28.603575,28.02255,25.860374,28.394026,26.355675,26.5557,26.698576,26.565226,26.38425,26.165174,25.060276,21.5646,27.003376,25.850851,26.508076,25.96515,24.736425,25.212675,26.222324,27.079575,24.317326,24.3459,23.7744,24.02205,24.107775,24.09825,24.222075,24.812626,25.35555,24.793575,25.7175,24.47925,24.469725,24.2316,23.0505,22.879051,23.688675,17.097376,22.269451,22.7076,24.869776,25.193624,25.041225,25.88895,23.631525,24.1173,23.3172,21.859875,21.878925,21.659851,22.888575,26.19375,24.012526,23.10765,22.602825,21.859875,21.717001,23.079075,21.964651,23.545801,21.9456,21.402676,21.002625,20.983576,20.7645,20.574,20.59305,20.373976,20.17395,19.707226,20.031075,19.8501,19.773901,19.650076,20.354925,21.174076,21.24075,20.069176,19.535776,19.516726,19.716751,19.650076,19.611975,19.669125,19.0881,18.802351,19.078575,19.25955,19.0119,18.802351,18.735676,18.526125,18.3261,17.935575,17.649826,17.7165,17.726025,17.773651,17.6403,17.611725,17.58315,18.107025,17.516476,17.3736,17.173574,17.535524,17.04975,16.9164,17.383125,17.059275,17.0307,16.849726,16.678276,16.3449,16.6497,16.373476,16.030575,16.21155,16.0401,15.954375,15.659101,15.306675,15.4686,15.440025,15.039975,14.859,14.61135,15.173326,15.135225,15.0209255,16.716375,16.487776,14.45895,15.1638,14.697075,14.792325,14.4399,14.3637,14.2494,14.3637,14.2113,14.173201,14.0779505,13.782675,13.9065,13.88745,13.954125,13.69695,13.54455,13.50645,13.50645,13.706475,13.4874,13.2207,12.93495,13.115925,11.3538,13.382626,13.2588005,13.354051,13.077826,16.887825,12.4587,12.17295,14.468475,14.26845,12.6873,12.573,12.55395,12.449175,12.3444,12.030075,11.991975,12.077701,12.09675,12.049125,11.515725
137.0,29.708475,28.336876,28.413074,29.013151,28.603575,28.194,28.051125,30.622875,35.26155,40.109776,28.74645,28.28925,28.336876,31.022926,29.1465,27.574875,26.393776,25.3746,28.5369,28.0797,28.298775,30.42285,29.117926,29.270325,28.622625,25.517475,28.603575,28.241625,25.936575,28.413074,26.355675,26.57475,26.67,26.546175,26.38425,26.19375,24.812626,21.39315,27.136724,25.50795,26.5557,26.412825,24.736425,25.77465,26.069925,27.079575,24.5364,24.32685,23.764875,23.964901,24.13635,24.06015,24.260176,24.8412,25.307926,24.831675,25.6794,24.40305,24.3459,24.47925,23.060026,23.0505,23.75535,17.173574,22.259926,22.7457,25.27935,24.774525,25.8318,26.222324,23.3172,24.298275,23.402925,21.8694,21.897976,21.650326,22.8981,26.19375,24.088726,23.098125,22.602825,21.859875,21.726524,23.0886,21.955126,23.498175,21.974174,21.39315,20.983576,20.9169,20.78355,20.574,20.583525,20.393024,20.1549,19.707226,20.05965,19.86915,19.783424,19.64055,20.354925,21.097876,21.212175,20.05965,19.497675,19.52625,19.688175,19.6596,19.611975,19.688175,19.097626,18.7833,19.0881,19.269075,19.0119,18.802351,18.735676,18.526125,18.3261,17.935575,17.69745,17.726025,17.73555,17.783175,17.6403,17.6022,17.54505,18.078451,17.478374,17.459326,17.2212,17.526001,17.04975,16.9164,17.325975,17.0307,17.0688,16.849726,16.63065,16.383,16.506824,16.392525,16.030575,16.221075,15.98295,15.954375,15.687675,15.268575,15.52575,15.459075,15.10665,14.8971,14.430375,15.18285,15.1638,15.0209255,16.640175,16.487776,14.478001,15.37335,14.72565,14.839951,14.45895,14.392275,14.277975,14.42085,14.182725,14.239875,14.049376,13.820775,13.88745,13.916025,13.96365,13.73505,13.573125,13.50645,13.535026,13.725525,13.43025,13.211175,12.982575,13.0683,11.37285,13.382626,13.2588005,13.3731,13.1064005,16.93545,12.5349,11.90625,14.468475,14.26845,12.696825,12.6111,12.544425,12.3825,12.353925,12.1348505,11.9634,12.087225,12.068175,12.049125,11.5062
138.0,29.384624,28.355925,28.47975,29.013151,28.603575,28.17495,28.051125,30.641926,35.156776,40.128826,28.74645,28.346401,28.317825,31.013401,29.1465,27.6606,26.336626,25.098375,28.546425,28.051125,28.489275,30.413326,29.1846,29.2989,28.622625,25.517475,28.622625,28.4988,26.031826,28.36545,26.146126,26.65095,26.5938,26.565226,26.355675,26.203276,24.488775,21.155025,27.432001,25.441275,26.641426,26.469975,24.736425,26.098501,26.069925,27.060526,24.517351,24.355425,23.7363,23.974424,24.0792,24.1173,24.241125,24.888824,25.2984,24.97455,25.593676,24.3459,24.1935,24.317326,23.060026,23.174326,23.745825,17.3355,22.259926,22.76475,26.0223,24.564976,26.127075,26.298525,23.250525,24.679276,23.622,21.917025,21.92655,21.688425,22.907625,26.19375,23.98395,23.021925,22.5933,21.878925,21.69795,23.0505,21.974174,23.460075,21.955126,21.39315,20.97405,20.793076,20.774025,20.574,20.574,20.373976,20.1549,19.6977,20.05965,19.897726,19.773901,19.64055,20.36445,21.021675,21.20265,20.078701,19.573875,19.554825,19.6215,19.726274,19.611975,19.64055,19.097626,18.76425,19.0881,19.269075,19.0119,18.802351,18.735676,18.526125,18.316576,17.935575,17.6784,17.7165,17.706976,17.773651,17.668875,17.6403,17.526001,18.0975,17.4498,17.402176,17.24025,17.535524,17.059275,16.9545,17.268826,17.04975,17.173574,16.82115,16.63065,16.40205,16.430626,16.4211,16.002,16.259174,15.963901,15.9258,15.725775,15.24,15.601951,15.4686,15.144751,14.887575,14.30655,15.10665,15.144751,15.03045,16.5735,16.335375,14.582775,15.4686,14.773275,14.887575,14.468475,14.34465,14.2303505,14.487525,14.201776,14.2303505,14.03985,13.84935,13.8969755,13.916025,13.96365,13.716001,13.6017,13.496925,13.573125,13.7541,13.50645,13.2207,13.01115,13.08735,11.3538,13.39215,13.230226,13.382626,13.12545,16.906876,12.525375,11.744325,14.525625,14.239875,12.715876,12.658725,12.439651,12.315825,12.3825,12.1348505,11.972925,12.068175,12.011025,12.36345,11.420475
139.0,29.136976,28.298775,28.460701,29.013151,28.59405,28.146376,28.032076,30.603825,34.890076,39.900227,28.74645,28.374975,28.3083,30.889576,29.1084,27.6606,26.1366,24.926926,28.55595,28.0797,28.489275,30.470476,29.20365,29.2989,28.651201,25.50795,28.660725,28.47975,26.19375,28.241625,26.0223,26.660475,26.527124,26.53665,26.34615,26.203276,24.241125,21.002625,27.689175,25.546051,26.736675,26.850975,24.736425,26.67,26.04135,26.91765,24.517351,24.374475,23.75535,24.050625,24.1173,24.164925,24.279224,24.907875,25.346025,25.20315,25.307926,24.336376,23.94585,24.279224,23.002874,23.174326,23.7744,17.6403,22.298025,22.7838,26.298525,24.269701,26.336626,26.317575,23.060026,25.58415,24.031576,21.92655,21.88845,21.707476,22.7457,26.19375,23.8887,22.964775,22.602825,21.878925,21.707476,23.0505,21.964651,23.402925,21.974174,21.421724,21.002625,20.774025,20.774025,20.574,20.602575,20.393024,20.164425,19.716751,19.992975,19.90725,19.79295,19.6215,20.393024,20.907375,21.193125,20.1168,19.592926,19.535776,19.669125,19.726274,19.611975,19.6215,19.097626,18.745201,19.0881,19.2786,19.0119,18.802351,18.735676,18.526125,18.316576,17.935575,17.668875,17.745075,17.706976,17.783175,17.687925,17.6403,17.526001,18.087975,17.421225,17.3355,17.2212,17.573626,17.0688,16.9545,17.192625,17.002125,17.164051,16.830675,16.602076,16.4211,16.373476,16.449675,16.030575,16.2687,16.02105,15.963901,15.725775,15.22095,15.687675,15.478126,15.230475,14.925675,14.3637,14.859,15.154275,15.039975,16.44015,16.3449,14.754225,15.687675,14.792325,14.8971,14.487525,14.30655,14.239875,14.620875,14.19225,14.2113,14.030325,13.868401,13.84935,13.92555,13.9827,13.725525,13.6017,13.4874,13.58265,13.69695,13.439775,13.211175,12.954,13.1064005,11.29665,13.39215,13.230226,13.3731,13.096875,16.9164,12.51585,11.620501,14.5923,14.220825,12.6111,12.639675,12.40155,12.32535,12.3444,12.09675,11.991975,12.068175,12.011025,12.6111,11.382375
140.0,29.060776,28.260675,28.460701,29.022675,28.565475,28.13685,28.013025,30.5562,34.80435,39.64305,28.698826,28.36545,28.260675,30.7467,29.156025,27.822525,25.96515,24.812626,28.55595,28.127325,28.575,30.5181,29.270325,29.308426,28.6893,25.517475,28.679775,28.460701,26.374725,28.155901,25.88895,26.679525,26.460451,26.5557,26.3652,26.19375,23.964901,20.812126,27.813,25.517475,26.774775,27.079575,24.736425,27.10815,26.069925,26.65095,24.507826,24.450676,23.764875,24.06015,24.126825,24.155401,24.3078,24.89835,25.431751,25.241251,24.926926,24.3459,23.841076,24.279224,23.002874,23.3553,23.802975,17.954626,22.317076,22.80285,26.393776,24.02205,26.38425,26.260426,23.002874,26.031826,24.298275,21.964651,21.85035,21.7551,22.7838,26.203276,23.79345,22.993351,22.621876,21.878925,21.707476,23.021925,21.9837,23.3553,21.964651,21.3741,21.050251,20.793076,20.735926,20.564476,20.59305,20.3454,20.1549,19.6977,19.98345,19.90725,19.79295,19.631025,20.354925,20.8788,21.20265,20.126326,19.6596,19.554825,19.669125,19.6596,19.60245,19.6215,19.059525,18.735676,19.0881,19.2786,19.021425,18.802351,18.735676,18.526125,18.316576,17.935575,17.668875,17.7165,17.687925,17.81175,17.726025,17.630775,17.516476,18.04035,17.421225,17.3736,17.211676,17.5641,17.040226,17.01165,17.2974,17.002125,17.154526,16.830675,16.59255,16.430626,16.3449,16.4592,16.087725,16.221075,16.049625,15.9924755,15.725775,15.211425,15.71625,15.478126,15.325726,14.963776,14.449425,14.8209,15.116176,15.039975,16.36395,16.3449,15.0114,16.030575,14.76375,14.87805,14.45895,14.30655,14.239875,15.059025,14.19225,14.19225,14.0589,13.81125,13.935075,13.935075,13.92555,13.687426,13.6398,13.515975,13.573125,13.716001,13.46835,13.192125,13.049251,13.077826,11.37285,13.382626,13.2588005,13.3731,13.077826,16.944975,12.6873,11.5443,14.5923,14.2113,12.334875,12.658725,12.334875,12.449175,12.315825,12.125325,11.94435,12.087225,12.144375,12.744451,11.2395
