dist_from_right_m,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
1210.0,49.95899,37.038345,21.143349,18.444077,15.003125,27.419758,19.244492,14.497265,14.008426,12.869848,15.115624,13.281681,15.357925,11.768358,11.267192,10.917927,11.360607,11.562784,9.88232,10.73441,9.411406,9.178687,10.447265,9.22978,8.419167,9.692698,9.120293,7.7480164,7.4302135,7.126894,7.63786,6.7132583,6.9213095,6.082329,6.148926,6.6924567,5.860412,5.368427,4.640081,4.023478,4.145639,3.8940685,3.8973215,3.773081,3.072384,2.9809442,3.6967533,2.828629,2.9401796,2.4726017,1.8556125,1.6203145,1.613658,1.718115,1.5139245,1.0791001,0.99867934,0.5271706,0.8107862,0.88252485,0.74850583,0.9067953
1220.0,49.973793,36.78686,20.39352,18.34274,15.03856,27.402384,18.979864,14.473982,13.44403,12.88043,14.98882,13.211912,15.190497,11.695847,11.278536,10.914749,11.147548,10.263972,9.878785,10.520815,9.402677,9.210587,10.1937895,9.283005,8.457428,9.548368,9.0933,7.7480164,7.462222,7.1352205,7.6237097,6.7152348,6.9024806,6.072743,6.1748238,6.557804,5.8088503,5.388614,4.6418405,4.023478,4.1370406,3.8797505,3.897527,3.7645233,3.072384,2.9809442,3.6967533,2.828606,2.942527,2.5280886,1.8375592,1.6365527,1.6155531,1.7015359,1.4993654,1.0635315,0.98745036,0.92435324,0.7988151,0.9050933,0.7484047,0.6857837
1230.0,50.23765,36.373234,20.119724,18.308376,15.674736,26.92253,18.839943,14.391532,13.452374,12.894573,14.945302,13.161728,14.972293,11.734683,11.28715,10.914749,11.362096,10.079463,10.210113,10.415038,9.399758,9.272539,9.853507,9.426062,8.444475,9.461651,9.05563,7.7480164,7.4694176,7.1056232,7.6379905,6.71659,6.887703,6.0735154,6.1754446,6.512098,5.785698,5.3689513,4.6407666,4.0351086,4.138784,3.8615024,3.895035,3.7480817,3.072384,2.9809442,3.763061,2.8292215,2.9408627,2.5612254,1.8378236,1.7181588,1.6360154,1.6722066,1.4774854,1.0663391,0.97406715,1.5113925,0.788446,0.9341176,0.7526552,0.87649816
1240.0,50.187527,36.32284,19.79812,18.296364,15.270277,26.443638,18.84883,14.225631,12.758415,12.905387,14.942053,12.888334,14.784221,11.71507,11.293044,10.932608,11.245218,10.079463,10.143999,10.324712,9.401937,9.266712,9.808909,9.480773,8.42154,9.359342,9.030847,7.7480164,7.473115,7.077952,7.6315513,6.7023807,6.8534245,6.073247,6.212825,6.36052,5.7465353,5.3796415,4.641033,4.0046763,4.139297,3.843377,3.895035,3.7219918,3.050783,2.9809442,3.7920442,2.8292835,2.9076972,2.546154,1.8369669,1.9884614,1.6665691,1.6251936,1.4601259,1.0452057,0.9627222,1.1306503,0.7781367,0.95693344,0.8871479,0.4294888
1250.0,50.017025,36.01536,19.774225,18.295439,15.086771,26.463394,18.72051,14.13482,12.89559,12.905387,15.025303,12.89308,14.629278,11.815235,11.298885,10.943719,10.941382,10.2670965,10.143999,10.2337475,9.390269,9.259256,9.729477,9.770541,8.4348135,9.260973,8.997419,7.7480164,7.492899,7.04457,7.63782,6.70522,6.8218455,6.069363,6.212825,6.3310103,5.7571244,5.369198,4.6410174,4.025574,4.1409855,3.8347704,3.9212081,3.718134,3.0398884,2.9809442,3.7650247,2.795147,2.9050796,2.5276792,1.8534218,2.1141572,1.6564406,1.6251936,1.4593145,1.0452057,0.9536312,0.60827893,0.7781367,1.1028756,0.9816284,0.41453204
1260.0,50.15011,36.01536,20.224274,18.254313,14.775513,25.457333,18.711607,14.029991,12.89559,12.9195175,15.156762,12.89308,14.459676,11.723897,11.302357,10.948222,10.677624,10.30143,9.645258,10.130285,9.378545,9.255884,9.644562,9.884808,8.4307165,9.070636,8.942592,7.7480164,7.4954762,6.9949074,7.641737,6.684546,6.7919583,6.068684,6.2406054,6.2763677,5.790549,5.371426,4.6410437,4.016965,4.1182346,3.8154035,3.9266014,3.7047284,3.0437493,2.9809442,3.7180336,2.7977178,2.9718814,2.5316772,1.8720138,2.087643,1.6425874,1.6251936,1.4369323,1.0455234,0.95279735,0.65973926,0.7705838,1.752981,0.8723563,0.41483358
1270.0,49.850517,35.352356,20.044075,18.240135,15.071367,24.05911,18.372982,14.049882,13.143225,12.932898,15.11865,12.817953,14.315409,11.79889,11.30715,10.951949,10.627401,10.310636,9.667904,10.082482,9.378545,9.250243,9.481422,10.009906,8.448502,9.060006,8.866969,7.7480164,7.503871,6.9509764,7.6256447,6.659146,6.7402864,6.123382,6.2879267,6.2588286,5.8276553,5.373273,4.6408353,4.0387344,4.108738,3.8065326,3.9282234,3.7186902,3.0137687,2.9809442,3.687769,2.7916832,2.9864175,2.5195234,1.8741616,2.023202,1.6462408,1.6251936,1.4380115,1.0465424,0.95538414,0.74717456,0.77239794,2.1728334,0.8651703,0.414528
1280.0,50.182743,35.563908,20.148699,18.220598,15.071367,23.133053,18.397554,13.892797,13.145773,12.944177,15.207747,12.526294,14.158612,11.675959,11.295289,10.938249,10.633654,10.3255415,9.667552,10.082482,9.367093,9.244651,9.419804,10.207187,8.451258,9.004509,8.798045,7.7480164,7.5034785,6.8891544,7.6256447,6.631635,6.7402864,6.151609,6.4274125,6.2240415,5.9440947,5.3433437,4.6409,4.006394,4.1110635,3.7976916,3.9218776,3.7186902,3.0096083,2.9809442,3.636247,2.7737772,2.9838912,2.5215929,1.9033538,2.0257547,1.657246,1.6251936,1.4120532,1.0158368,0.9350217,0.734177,0.76287776,1.4507513,0.9601366,0.41467518
1290.0,49.84382,36.29294,19.736809,18.203552,14.789187,22.565966,18.161219,13.785686,13.179741,12.944177,15.18221,12.514615,14.030108,11.751826,11.295289,10.945305,10.638386,10.317195,10.005091,10.183169,9.3491955,9.237451,9.359181,10.439833,8.470287,9.011923,8.798045,7.7480164,7.522183,6.8891544,7.6148777,6.631635,6.7110586,6.1510386,6.5154543,6.1924386,6.241379,5.336199,4.6407056,3.968094,4.1024184,3.7618701,3.9231138,3.7114465,3.0112004,2.9809442,3.5150776,2.7641578,2.99206,2.519378,1.9020889,2.0711808,1.6665816,1.6251936,1.3953701,1.0174389,0.9193453,0.5459698,0.7662387,0.49473515,1.1497754,0.44417465
1300.0,49.876255,35.820755,20.759783,18.189808,14.6125765,21.205822,18.205128,13.785686,13.193597,12.95396,15.18221,12.4475565,13.895608,11.525632,11.29692,10.93882,10.648427,10.3345375,10.390323,10.13507,9.346305,9.227542,9.295287,10.418211,8.478288,8.88358,8.740099,7.7480164,7.521731,6.8530226,7.6359496,6.6038427,6.714013,6.187924,6.6453505,6.1788993,6.234837,5.3119082,4.6437254,3.968094,4.105961,3.7441435,3.8984752,3.687961,3.0117445,2.9809442,3.5030804,2.765373,2.9772053,2.511764,1.9384669,2.0158224,1.6732148,1.6251936,1.3815476,1.0120523,0.89231473,0.4168744,0.76650625,0.423672,1.1280835,0.42093807
1310.0,49.673756,36.061733,22.364807,18.189808,15.587389,19.898989,18.023653,13.727239,13.194995,12.963894,15.087352,12.118716,13.744522,11.541537,11.307111,10.931827,10.657046,10.44632,10.691985,10.200313,9.346617,9.22404,9.203222,10.565759,8.484464,8.896934,8.687117,7.7480164,7.5212054,6.836857,7.661108,6.5924773,6.7120066,6.185612,6.688645,6.1700654,6.116756,5.253793,4.6437254,3.952653,4.085196,3.7163618,3.8976781,3.6804338,3.0134687,2.9809442,3.4875379,2.7677462,2.974809,2.4865336,1.9200529,2.0550508,1.6994274,1.6251936,1.3797839,1.0120523,0.89245254,0.43059248,0.74008054,0.43939444,1.0934712,1.371815
1320.0,49.385883,35.943935,22.894426,18.180592,15.220659,19.13062,17.649574,13.805016,13.199278,12.9758,15.166447,12.124762,13.613059,11.478631,11.30378,10.921577,10.657046,10.485736,11.042441,10.231951,9.336065,9.2188425,9.207791,10.462901,8.513101,8.9232,8.684388,7.7480164,7.520641,6.8317184,7.657923,6.5924773,6.760361,6.185612,6.688645,6.147392,6.014923,5.2292075,4.616236,3.9146645,4.0780406,3.7114053,3.8714588,3.6829348,3.0070293,2.9813128,3.4565525,2.7676826,2.9397924,2.4704711,1.8802136,2.0754735,1.6757236,1.6251936,1.3496238,0.99140143,0.88314754,0.41714883,0.7432202,1.0197746,0.90828204,1.8179258
1330.0,49.318535,35.943935,23.56988,18.30703,14.612606,19.13062,17.649574,13.70069,13.201396,12.982437,15.303476,12.334765,13.44808,11.478631,11.321438,10.918419,10.660919,10.485736,11.205451,10.296261,9.326143,9.212957,9.216567,10.62571,8.562588,8.95191,8.684388,7.8000154,7.5362897,6.825242,7.6649933,6.5618525,6.8022537,6.191865,6.6830063,6.1125736,5.7106943,5.180008,4.6040854,3.911386,4.078179,3.7135034,3.8656924,3.6503136,2.985267,2.9697144,3.378948,2.767738,2.886466,2.4575274,1.8674173,2.0825586,1.6934135,1.634846,1.3505588,0.98447233,0.86753064,1.4086026,0.69688755,1.0868059,0.817571,2.0372005
1340.0,49.132416,35.655544,23.846682,18.399733,14.581945,19.902925,17.222097,13.732837,13.216669,12.985542,15.380743,12.2361555,13.44808,11.578588,11.3414135,10.917453,10.673428,10.438384,11.201886,10.376461,9.326143,9.207044,9.229663,10.723637,8.572303,9.009528,8.677105,7.8730116,7.536607,6.7930202,7.6684113,6.5579333,6.8506465,6.1765666,6.7085557,6.101032,5.667518,5.162065,4.5985994,3.899183,4.0799084,3.681035,3.7989686,3.6527848,2.9789484,2.880988,3.3518386,2.766892,2.8141897,2.4575274,1.8708123,2.0938036,1.7173805,1.634846,1.3541312,0.9699457,0.8649225,1.6069425,0.69319224,1.0868059,0.8160393,1.3694726
1350.0,48.966343,35.656044,24.318485,18.712465,14.726399,20.779478,17.191097,13.733334,13.2777405,12.991163,15.570311,12.24558,13.270113,11.562328,11.3401985,10.917444,10.671039,10.379225,11.210643,10.515985,9.320266,9.202091,9.118666,10.723637,8.568901,8.959934,8.624592,7.909459,7.5362277,6.769457,7.603036,6.536962,6.8903365,6.155937,6.548401,6.0778713,5.563523,5.1573806,4.551001,3.8876612,4.0550246,3.6718366,3.7989686,3.6515195,2.9809213,2.7906554,3.2736702,2.7483318,2.7158403,2.4502206,1.87232,2.0814486,1.7125764,1.6792743,1.3290111,0.9424153,0.86239463,0.8517956,0.58681965,1.0343713,0.8194687,1.5682756
1360.0,48.793503,35.626656,24.165962,19.070879,14.649398,21.528934,16.760265,13.69965,13.2777405,13.00157,15.654933,12.216587,13.053558,11.548651,11.338993,10.90846,10.693373,10.384144,11.26002,10.639277,9.305415,9.194568,9.035717,11.074203,8.576958,9.01213,8.592036,7.9333706,7.549287,6.7399926,7.4531713,6.5365167,6.871421,6.1376457,6.527711,6.02076,5.4590716,5.1089044,4.550402,3.88326,4.046782,3.6512792,3.76045,3.6376858,2.9809587,2.7831013,3.2736702,2.7335293,2.6499012,2.4258914,1.8735632,2.0871916,1.693484,1.6786938,1.3202523,0.9247907,0.8324111,0.7034871,0.69888026,1.063995,0.8226221,1.6725858
1370.0,48.57905,35.178764,23.29533,19.903887,14.563561,21.108124,16.75208,13.659802,13.320827,13.021336,15.741118,12.198314,12.683043,11.544157,11.340183,10.909184,10.694628,10.40239,11.394002,10.763349,9.29581,9.177151,9.103928,11.090928,8.600025,9.005352,8.555069,7.967563,7.540009,6.7420564,7.3109527,6.5285244,6.871421,6.105518,6.425829,6.0079093,5.381504,5.0833764,4.576706,3.8811197,4.0475874,3.6512792,3.72699,3.6375666,2.9821687,2.77036,3.257257,2.736376,2.6320574,2.422425,1.8767644,2.0910742,1.7340481,1.7101353,1.320745,0.9247907,0.82829845,0.6792718,0.7110055,1.0518259,0.81306577,1.0465726
1380.0,48.234455,35.178764,24.475264,19.625465,14.584885,21.674414,16.686037,13.499913,13.264999,13.021336,15.761556,12.18946,12.183428,11.54193,11.3322315,10.906097,10.706308,10.425772,11.394002,10.5672,9.285167,9.171032,9.138963,11.338327,8.62593,9.097137,8.519106,8.023552,7.5336046,6.7410545,7.2473736,6.530525,6.898643,6.1389885,6.425829,5.9591565,5.3152275,5.059168,4.5816956,3.880813,4.04772,3.625581,3.7031882,3.6415508,2.9756792,2.7728174,3.1310008,2.7114766,2.576702,2.4043486,1.9048235,2.0780938,1.7463502,1.7331547,1.3215003,0.92053246,0.8314745,0.67297673,0.709455,1.0228509,0.8163634,1.0480053
1390.0,48.234455,34.80954,24.475264,19.294968,15.270815,21.623838,16.686037,13.554146,13.262372,13.034867,15.798916,12.215564,12.170588,11.54193,11.244916,10.908539,10.718694,10.444456,11.376889,10.546521,9.322062,9.163635,9.1002,11.426884,8.619485,9.129727,8.397115,8.04698,7.5337863,6.754752,7.2030873,6.5332556,6.9024653,6.140829,6.3293886,5.9119954,5.283884,5.0029454,4.5797234,3.880813,4.0477877,3.6242166,3.7022529,3.6536107,2.959135,2.7504325,3.1069665,2.7074592,2.5570533,2.383374,1.8872888,2.0704975,1.7470015,1.746407,1.3046613,0.8918265,0.83243173,0.67297673,0.7066784,1.0014933,0.90906364,1.039529
1400.0,47.666687,34.989536,25.207254,19.666363,15.038671,22.066013,16.721743,13.43227,13.274242,13.04422,15.678627,12.165161,12.172414,11.535685,11.229375,10.903501,10.722961,10.4569645,11.59636,10.512098,9.322062,9.158853,9.067108,11.433437,8.660319,9.154581,8.264241,8.047785,7.533052,6.813261,7.1812716,6.5290923,6.873577,6.180383,6.1489654,5.9091477,5.2617264,4.9785757,4.580981,3.879634,4.048838,3.612569,3.6538439,3.6534846,2.950158,2.7332149,3.0773005,2.7080212,2.5237439,2.370275,1.8946205,2.076379,1.7650561,1.7163218,1.288286,0.893231,0.8314965,0.66780454,0.70436484,0.9947358,0.90906364,0.97208434
1410.0,47.331707,34.574932,25.32841,19.248987,14.814618,21.624063,16.746408,13.662164,13.223188,13.050366,15.678627,12.085341,12.187837,11.530924,11.181776,10.896313,10.722961,10.475139,11.887054,10.439328,9.486009,9.153154,9.102552,11.142585,8.727185,9.158824,8.274527,8.077044,7.548039,6.8960876,7.193543,6.55262,6.821743,6.240919,6.047769,5.9091477,5.215085,4.897436,4.580643,3.8815715,4.030295,3.612569,3.6459107,3.708517,2.950513,2.7344081,3.0773005,2.673852,2.5237439,2.365363,1.8584405,2.0227551,1.7909774,1.7161528,1.2891213,0.88187146,0.8007921,0.65640604,0.69720787,0.9957298,0.8820207,0.42522347
1420.0,46.92938,34.67326,25.561647,18.752846,14.571789,20.52825,16.776575,13.890451,13.2292185,13.050366,15.545728,12.01824,12.203455,11.528319,11.186064,10.888424,10.7337,10.483492,12.291343,10.375275,10.416042,9.144436,9.120864,10.925768,8.750744,9.107139,8.152111,8.077813,7.5602083,6.89312,7.190472,6.556583,6.7723284,6.2566247,5.945317,5.910844,5.158416,4.8731527,4.5492887,3.8854892,4.015454,3.593627,3.5933688,3.715359,2.9518323,2.7298062,3.034685,2.6752274,2.5237439,2.3434863,1.8737086,1.9979073,1.8284636,1.7180916,1.2900181,0.86365515,0.7984892,0.61029416,0.56882364,0.99643344,0.8307216,0.41918522
1430.0,46.258404,34.251877,25.583666,18.202507,14.6368885,17.127522,16.122074,14.005642,13.283851,13.064371,15.2889805,11.569517,12.203455,11.525224,11.291264,10.881201,10.746553,10.481197,12.424454,10.375985,10.452165,9.137071,9.159891,10.143625,8.798322,9.106077,8.101074,8.111705,7.566949,6.89312,7.131278,6.6192956,6.7586346,6.2574496,5.8050547,5.885359,5.1291337,4.8501167,4.54856,3.8909667,4.01664,3.5904958,3.5873098,3.7584262,2.929544,2.7314832,2.9937243,2.6729693,2.5237439,2.350246,1.8743314,1.975317,1.8298146,1.690441,1.2897282,0.862952,0.8009896,0.5451906,0.56882364,1.0150532,0.80802715,0.41194212
1440.0,45.110664,34.29055,25.583666,18.005987,14.577024,15.951622,16.42499,14.076282,13.283851,13.12005,15.142939,11.569517,12.265552,11.520862,11.47312,10.876461,10.760377,10.49078,12.553289,10.438794,9.842336,9.124181,9.191906,9.716244,8.834926,9.072932,8.200749,8.087944,7.563492,7.0072722,7.0577145,6.6151233,6.7645698,6.2561617,5.8050547,5.878696,5.105206,4.79264,4.516485,3.897234,4.017224,3.590641,3.5309641,3.746201,2.917705,2.7201145,2.9809442,2.6526089,2.5237439,2.342819,1.8251855,1.9492925,1.8108443,1.6914016,1.290766,0.8578561,0.7994854,0.6524604,0.58457834,1.0561326,0.88387936,0.41541302
1450.0,44.20587,34.198086,25.50329,17.539246,14.563514,14.663672,15.899776,14.185919,13.40602,13.072281,15.007325,10.722376,12.301366,11.520862,11.329551,10.872265,10.761457,10.501624,12.549869,10.596605,9.585078,9.117693,9.247991,9.437632,8.845254,9.070191,8.118467,8.094164,7.563298,7.0750904,7.125629,6.6663165,6.7307405,6.2560444,5.7672997,5.89205,5.109968,4.770583,4.4967866,3.8969092,4.0173097,3.5940232,3.495914,3.746201,2.9195933,2.700993,2.9809442,2.6474042,2.5237439,2.379664,1.8095635,1.9293574,1.7859949,1.6852825,1.2882383,0.82986057,0.77130425,0.64395106,0.6688552,1.0059165,0.9278438,0.46374398
1460.0,43.288548,33.405174,24.642529,17.207891,14.563509,15.183971,15.436439,14.340246,13.40602,13.072281,14.829832,10.593463,12.284201,11.523559,11.702846,10.870088,10.772435,10.505763,12.463189,10.819441,9.611428,9.113079,9.32898,8.989841,8.871887,9.072739,8.282132,8.097166,7.5916066,7.1863174,7.015487,6.639649,6.7307405,6.2557597,5.5908046,5.892141,5.0851517,4.746545,4.5093374,3.9032598,4.0176406,3.5678892,3.416563,3.7850416,2.9217668,2.6964078,2.9809442,2.6376393,2.5237439,2.3630986,1.8085204,1.9170423,1.7632196,1.6852825,1.2772304,0.83492374,0.77130425,0.64503884,0.67785513,0.81835145,0.9065404,0.5145526
1470.0,41.867443,32.78958,24.660889,16.88212,14.563509,15.425111,15.484622,14.280344,13.236408,12.976717,14.62637,10.920268,11.707308,11.525406,10.901806,10.86579,10.783794,10.51724,12.439461,10.725362,9.508338,9.108544,9.36937,8.692598,8.893494,9.143495,8.273992,8.132188,7.5946865,7.2318907,6.8097863,6.6918273,6.713525,6.2599654,5.4758925,5.8786387,5.059159,4.657889,4.500472,3.9097164,4.0193973,3.5599308,3.3886356,3.8407607,2.91827,2.6733181,2.9799197,2.6139064,2.5237439,2.3385684,1.8070968,1.8931432,1.7417142,1.6797497,1.2572104,0.82033235,0.76980424,0.6394208,0.67568284,0.5586174,0.9604132,0.5760908
1480.0,40.433044,31.857897,23.698582,16.827206,14.563509,15.369555,15.210505,14.280344,13.0302725,12.962096,14.47427,10.2420225,11.628569,11.527924,10.354783,10.858058,10.789554,10.536425,12.266347,10.725362,9.574832,9.102165,9.424129,8.5893955,8.906164,9.14769,8.352288,8.132188,7.5950503,7.3334513,6.7505817,6.702212,6.713525,6.2256866,5.4518404,5.86012,5.013952,4.6096764,4.486983,3.915734,3.9857879,3.5599787,3.3815043,3.8346784,2.8968556,2.6415248,2.9809442,2.6160202,2.5480642,2.328332,1.8093251,1.8610784,1.716035,1.6565468,1.2600347,0.8015004,0.77195275,0.640631,0.68151206,0.5404509,1.447489,1.1667256
1490.0,38.09518,31.857897,22.584454,15.576349,14.563509,15.253896,15.447985,14.283376,13.139183,12.962414,14.277847,10.389071,11.156053,11.526288,10.014442,10.844274,10.797416,10.551945,11.875923,10.935775,9.522144,9.095616,9.410703,8.54348,8.915485,9.143339,8.303597,8.108565,7.604629,7.40529,6.6996355,6.6600633,6.713525,6.1411138,5.4507513,5.86012,4.989476,4.553932,4.4891677,3.9217148,3.9848413,3.5627396,3.3297503,3.8336782,2.8871794,2.6428027,2.9809442,2.6163929,2.5396285,2.2956429,1.8115742,1.8366225,1.6699824,1.6473409,1.2622505,0.80292594,0.7733134,0.64429456,0.6749051,0.5274768,2.0969841,1.1428992
1500.0,38.09518,31.44905,21.618212,15.335689,14.563509,14.856523,15.62606,14.493414,13.187117,12.962414,14.2927685,11.102127,11.197752,11.49373,10.014442,10.844274,10.811544,10.556782,11.551614,11.068907,9.503664,9.071983,9.458175,8.794947,8.934421,9.064213,8.494563,8.115952,7.622883,7.4939375,6.6332183,6.712724,6.713525,5.9882393,5.222444,5.8440475,4.964426,4.5311103,4.472214,3.9271338,3.9850557,3.55083,3.2980042,3.8623886,2.8914824,2.6448421,2.9809442,2.6010349,2.525412,2.2815595,1.8010945,1.8108946,1.6160245,1.6948416,1.2291766,0.79733896,0.7652477,0.64365005,0.6922334,0.5247708,2.044344,1.1176796
1510.0,36.60172,31.684988,21.618212,15.335689,14.563509,14.563574,15.444576,14.9131775,13.267339,12.957939,14.241696,11.54413,10.736457,11.555462,9.833191,10.840435,10.80333,10.556782,11.551614,10.899745,9.008623,10.009317,9.806754,9.132055,8.935948,9.064213,8.536104,8.009185,7.630419,7.559055,6.5121555,6.713398,6.713525,5.8132963,5.3079567,5.932018,4.9376197,4.523102,4.472214,3.9322896,3.9865084,3.5295792,3.24195,3.8657286,2.886251,2.6420188,2.9809442,2.586,2.5237439,2.2765586,1.8052167,1.7842778,1.5843657,1.7253158,1.2287805,0.7783935,0.7696904,0.64365005,0.69974005,0.5538089,2.15009,1.1181589
1520.0,34.45821,31.240005,20.656988,15.334605,14.563511,14.563574,15.597944,14.765531,13.201031,12.955031,14.081437,12.034261,10.550463,11.664411,9.7055435,10.910558,10.810923,10.555589,11.272415,11.214909,9.306036,9.998227,9.860027,9.339177,8.933419,8.928172,8.601963,7.648805,7.64225,7.6722074,6.469898,6.713423,6.713525,5.7226067,5.1783814,5.940546,4.90854,4.482715,4.4567857,3.9325368,3.9870105,3.5295548,3.2100456,3.8873556,2.8648572,2.6236496,2.9809442,2.579934,2.5247967,2.258261,1.8052167,1.764309,1.5336312,1.7234439,1.2217364,0.77283335,0.7471093,0.58761615,0.69974005,0.5253651,1.328398,0.97012043
1530.0,32.657658,28.774822,19.256638,15.3344145,14.5780735,14.563509,15.290261,13.952954,13.251509,12.955004,13.959533,12.034261,10.525769,11.715095,9.34516,11.028734,10.815145,10.574053,10.97289,10.83215,8.737667,9.610932,9.768072,9.339177,8.948715,8.763581,8.604181,7.661968,7.6513805,7.8319707,6.3843775,6.707212,6.672166,5.621297,4.9989457,5.464125,4.9441104,4.4667253,4.4519596,3.9325368,3.9872494,3.5295548,3.1538842,3.8873556,2.8569384,2.6148446,2.9809442,2.5548985,2.524306,2.2711918,1.7539507,1.7478343,1.4892834,1.5200756,1.2061948,0.7671224,0.7373144,0.64910007,0.6609298,0.56151795,1.4233575,1.0686748
1540.0,30.601082,28.0941,19.256638,15.357686,14.577243,14.563509,14.832472,13.476614,13.412707,13.0612,13.177608,12.210666,10.572601,11.790904,9.282212,10.914581,10.685541,10.71726,10.846161,9.798245,7.701378,9.624463,9.577981,9.175302,8.970002,8.466056,8.545596,7.261794,7.689968,7.798241,6.4740653,6.707212,6.4231615,5.4670997,5.051149,4.7836204,4.919607,4.460969,4.4244914,3.9371743,3.987225,3.5300145,3.1538842,3.890763,2.8590138,2.6151392,2.9983065,2.5384011,2.5237193,2.2777786,1.7270507,1.7446995,1.416586,1.2911547,1.1984639,0.75268424,0.75067645,0.62314403,0.6291317,0.61663353,0.5108802,1.0528462
1550.0,29.157799,24.652296,17.594868,15.327417,14.564031,14.590486,14.512904,12.765128,13.345562,13.0612,12.687717,12.382372,10.625325,11.76934,9.25059,10.610851,9.829971,10.919667,10.674559,9.121887,8.140706,9.5969,9.377641,9.174824,8.987522,7.4650693,8.063454,7.2695622,8.049151,7.798241,6.1976776,6.737286,6.4231615,5.3940296,4.9119186,4.8122697,4.899885,4.310865,4.4281435,3.9410605,3.9872875,3.5115836,3.0985467,3.907218,2.8593075,2.6153312,2.9894571,2.5237439,2.4932642,2.2636511,1.7163382,1.6926495,1.3637605,1.0790113,1.2005917,0.7638212,0.7219526,0.5773601,0.59661025,0.6781468,0.40843213,0.8842485
